id,nome,rango,intervallo_iniziale,intervallo_finale,eta_massima,eta_minima,longitudine,latitudine,codice_paese,stato_regione,formazione,gruppo_geologico,phylum,classe,ordine,famiglia,genere,origine_dataset,fonte_riempimento_tassonomia
1138066,Crybelosporites pannuceus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138067,Crybelosporites pannuceus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138068,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138069,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138070,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138071,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138072,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138073,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138074,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138075,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138076,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138077,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138078,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138079,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138080,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138081,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138082,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138083,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138084,Crybelosporites pannuceus,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Marsileaceae,Crybelosporites,1,PBDB
1138085,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138086,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138087,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138088,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138089,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138090,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138091,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138092,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138093,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138094,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138095,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138096,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138097,Deltoidospora minor,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138098,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138099,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138100,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138101,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138102,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138103,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138104,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138105,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138106,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138107,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138108,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138109,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138110,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138111,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138112,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138113,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138114,Deltoidospora minor,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Pteridopsida,<NA>,<NA>,Deltoidospora,1,PBDB
1138115,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138116,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138117,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138118,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138119,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138120,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138121,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138122,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138123,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138124,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138125,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138126,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138127,Gleicheniidites senonicus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleicheniidites,1,PBDB
1138128,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138129,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138130,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138131,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138132,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138133,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138134,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138135,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138136,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138137,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138138,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138139,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138140,Clavatipollenites hughesii,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Chloranthales,Chloranthaceae,Clavatipollenites,1,PBDB
1138141,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138142,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138143,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138144,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138145,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138146,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138147,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138148,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138149,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138150,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138151,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138152,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138153,Pennipollis peroreticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138154,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138155,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138156,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138157,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138158,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138159,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138160,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138161,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138162,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138163,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138164,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138165,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138166,Pennipollis reticulatus,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Angiospermae,<NA>,Alismatales,<NA>,Pennipollis,1,PBDB
1138167,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138168,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138169,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138170,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138171,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138172,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138173,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138174,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138175,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138176,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138177,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138178,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138179,Araucariacites australis,species,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138180,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138181,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138182,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138183,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138184,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138185,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138186,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138187,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138188,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138189,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138190,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138191,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138192,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138193,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138194,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138195,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138196,Araucariacites australis,species,Late Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Araucariacites,1,PBDB
1138197,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138198,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138199,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138200,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138201,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138202,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138203,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138204,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
1138205,Eucommiidites,genus,Early Cenomanian,,100.5,93.9,28.0,31.0,EG,Western Desert,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Eucommiidites,1,PBDB
